,datetime(yyyy-mm-dd hh),co2_flow(l),Amstel_Utra_tot_volume(l),Amstel_Utra_age_volume(days*l),Carta_Blanca_tot_volume(l),Carta_Blanca_age_volume(days*l),Coors_Light_tot_volume(l),Coors_Light_age_volume(days*l),Miller_tot_volume(l),Miller_age_volume(days*l),Sol_tot_volume(l),Sol_age_volume(days*l),Tecate_tot_volume(l),Tecate_age_volume(days*l),Tecate_Light_tot_volume(l),Tecate_Light_age_volume(days*l),RIZZOS_tot_volume(l),RIZZOS_age_volume(days*l),Bohemia_tot_volume(l),Bohemia_age_volume(days*l),Noche_Buena_tot_volume(l),Noche_Buena_age_volume(days*l)
97,2022-08-13 03,366825.0192871094,8200.0,18449.999999999996,13600.0,871533.3333333334,0.0,0.0,6800.0,26633.333333333332,6800.0,862750.0,13600.0,34283.33333333333,77500.0,983312.5000000001,0.0,0.0,0.0,0.0,4200.0,12687.5
98,2022-08-13 04,391732.1965332031,8200.0,18791.666666666668,13600.0,872100.0,0.0,0.0,6800.0,26916.666666666668,6800.0,863033.3333333334,6800.0,5100.0,70700.0,953391.6666666667,0.0,0.0,0.0,0.0,4200.0,12862.5
99,2022-08-13 05,387592.0583496094,8200.0,19133.333333333336,13600.0,872666.6666666666,0.0,0.0,6800.0,27200.0,6800.0,863316.6666666666,6800.0,5383.333333333333,70700.0,956337.5,0.0,0.0,0.0,0.0,4200.0,13037.5
100,2022-08-13 06,377040.69775390625,8200.0,19474.999999999996,13600.0,873233.3333333334,0.0,0.0,6800.0,27483.333333333336,6800.0,863600.0,6800.0,5666.666666666667,70700.0,959283.3333333334,0.0,0.0,0.0,0.0,4200.0,13212.5
101,2022-08-13 07,410810.1279296875,8200.0,19816.666666666668,13600.0,873800.0,0.0,0.0,6800.0,27766.666666666664,6800.0,863883.3333333334,6800.0,5950.0,70700.0,962229.1666666667,0.0,0.0,0.0,0.0,4200.0,13387.5
102,2022-08-13 08,411800.4704589844,8200.0,20158.333333333336,13600.0,874366.6666666666,0.0,0.0,6800.0,28050.0,6800.0,864166.6666666666,6800.0,6233.333333333333,70700.0,965175.0,0.0,0.0,0.0,0.0,4200.0,13562.5
103,2022-08-13 09,379524.310546875,8200.0,20499.999999999996,13600.0,874933.3333333334,0.0,0.0,6800.0,28333.333333333336,6800.0,864450.0,6800.0,6516.666666666667,70700.0,968120.8333333334,0.0,0.0,0.0,0.0,4200.0,13737.5
104,2022-08-13 10,387853.84375,8200.0,20841.666666666668,13600.0,875500.0,0.0,0.0,6800.0,28616.666666666664,6800.0,864733.3333333334,6800.0,6800.0,70700.0,971066.6666666667,0.0,0.0,0.0,0.0,4200.0,13912.5
105,2022-08-13 11,385577.6018066406,8200.0,21183.333333333336,13600.0,876066.6666666666,0.0,0.0,6800.0,28900.0,6800.0,865016.6666666666,6800.0,7083.333333333334,70700.0,974012.5,0.0,0.0,0.0,0.0,4200.0,14087.5
106,2022-08-13 12,396137.30078125,8200.0,21524.999999999996,13600.0,876633.3333333334,0.0,0.0,6800.0,29183.333333333336,6800.0,865300.0,6800.0,7366.666666666666,79300.0,977316.6666666666,0.0,0.0,0.0,0.0,4200.0,14262.5
107,2022-08-13 13,372771.85302734375,8200.0,21866.666666666668,13600.0,877200.0,0.0,0.0,6800.0,29466.666666666664,6800.0,865583.3333333334,6800.0,7650.0,79300.0,980620.8333333334,0.0,0.0,0.0,0.0,4200.0,14437.5
108,2022-08-13 14,385052.0402832031,8200.0,22208.333333333336,13600.0,877766.6666666666,0.0,0.0,6800.0,29750.0,6800.0,865866.6666666666,6800.0,7933.333333333334,79300.0,983925.0,0.0,0.0,0.0,0.0,4200.0,14612.5
109,2022-08-13 15,355142.69091796875,8200.0,22549.999999999996,13600.0,878333.3333333334,0.0,0.0,6800.0,30033.333333333336,6800.0,866150.0,6800.0,8216.666666666666,79300.0,987229.1666666666,0.0,0.0,0.0,0.0,4200.0,14787.5
110,2022-08-13 16,361222.60205078125,8200.0,22891.666666666668,13600.0,878900.0,0.0,0.0,6800.0,30316.666666666664,6800.0,866433.3333333334,6800.0,8500.0,79300.0,990533.3333333334,0.0,0.0,0.0,0.0,4200.0,14962.5
111,2022-08-13 17,365710.7331542969,8200.0,23233.333333333336,13600.0,879466.6666666666,0.0,0.0,6800.0,30600.0,13600.0,867000.0,6800.0,8783.333333333334,79300.0,993837.5,0.0,0.0,0.0,0.0,4200.0,15137.5
112,2022-08-13 18,401366.3063964844,8200.0,23574.999999999996,13600.0,880033.3333333334,0.0,0.0,6800.0,30883.333333333336,13600.0,867566.6666666666,6800.0,9066.666666666666,79300.0,997141.6666666666,0.0,0.0,0.0,0.0,4200.0,15312.5
113,2022-08-13 19,380277.0949707031,8200.0,23916.666666666668,13600.0,880599.9999999999,0.0,0.0,6800.0,31166.666666666664,13600.0,868133.3333333334,6800.0,9350.0,79300.0,1000445.8333333334,0.0,0.0,0.0,0.0,4200.0,15487.5
114,2022-08-13 20,386846.814453125,8200.0,24258.333333333336,13600.0,881166.6666666667,0.0,0.0,6800.0,31450.0,13600.0,868700.0,6800.0,9633.333333333334,79300.0,1003750.0,0.0,0.0,0.0,0.0,4200.0,15662.5
115,2022-08-13 21,394645.63037109375,8200.0,24600.0,13600.0,881733.3333333334,0.0,0.0,6800.0,31733.333333333336,13600.0,869266.6666666666,6800.0,9916.666666666666,79300.0,1007054.1666666666,0.0,0.0,0.0,0.0,4200.0,15837.5
116,2022-08-13 22,401245.9375,8200.0,24941.666666666664,13600.0,882299.9999999999,0.0,0.0,6800.0,32016.666666666664,13600.0,869833.3333333334,6800.0,10200.0,79300.0,1010358.3333333334,0.0,0.0,0.0,0.0,4200.0,16012.5
117,2022-08-13 23,407778.7160644531,8200.0,25283.333333333336,13600.0,882866.6666666667,0.0,0.0,6800.0,32300.0,13600.0,870400.0,6800.0,10483.333333333334,79300.0,1013662.5,0.0,0.0,0.0,0.0,4200.0,16187.5
118,2022-08-14 00,374934.0861816406,8200.0,25625.0,13600.0,883433.3333333334,0.0,0.0,6800.0,32583.333333333336,13600.0,870966.6666666666,6800.0,10766.666666666666,79300.0,1016966.6666666666,0.0,0.0,0.0,0.0,4200.0,16362.5
119,2022-08-14 01,397445.84423828125,8200.0,25966.666666666664,13600.0,883999.9999999999,0.0,0.0,6800.0,32866.666666666664,13600.0,871533.3333333334,6800.0,11050.0,79300.0,1020270.8333333334,0.0,0.0,0.0,0.0,4200.0,16537.5
120,2022-08-14 02,378438.22314453125,8200.0,26308.333333333336,13600.0,884566.6666666667,0.0,0.0,6800.0,33150.0,13600.0,872100.0,6800.0,11333.333333333334,79300.0,1023575.0,0.0,0.0,0.0,0.0,4200.0,16712.5
121,2022-08-14 03,357335.5119628906,8200.0,26650.0,13600.0,885133.3333333334,0.0,0.0,6800.0,33433.333333333336,13600.0,872666.6666666666,6800.0,11616.666666666666,79300.0,1026879.1666666666,0.0,0.0,0.0,0.0,4200.0,16887.5
122,2022-08-14 04,378572.8967285156,8200.0,26991.666666666664,13600.0,885699.9999999999,0.0,0.0,0.0,0.0,13600.0,873233.3333333334,6800.0,11900.0,79300.0,1030183.3333333334,0.0,0.0,0.0,0.0,4200.0,17062.5
123,2022-08-14 05,358148.2858886719,8200.0,27333.333333333336,13600.0,886266.6666666667,0.0,0.0,0.0,0.0,13600.0,873800.0,6800.0,12183.333333333334,79300.0,1033487.5,0.0,0.0,0.0,0.0,4200.0,17237.5
124,2022-08-14 06,349670.5705566406,8200.0,27675.0,13600.0,886833.3333333334,0.0,0.0,0.0,0.0,13600.0,874366.6666666666,6800.0,12466.666666666666,79300.0,1036791.6666666666,0.0,0.0,0.0,0.0,4200.0,17412.5
125,2022-08-14 07,380950.0378417969,8200.0,28016.666666666664,13600.0,887399.9999999999,0.0,0.0,0.0,0.0,13600.0,874933.3333333333,6800.0,12750.0,79300.0,1040095.8333333333,0.0,0.0,0.0,0.0,4200.0,17587.5
126,2022-08-14 08,389161.1962890625,8200.0,28358.333333333336,20400.0,888250.0000000001,0.0,0.0,0.0,0.0,13600.0,875500.0000000001,6800.0,13033.333333333334,79300.0,1043400.0000000001,0.0,0.0,0.0,0.0,4200.0,17762.5
127,2022-08-14 09,359226.0234375,8200.0,28700.0,20400.0,889100.0,0.0,0.0,0.0,0.0,13600.0,876066.6666666666,6800.0,13316.666666666666,79300.0,1046704.1666666666,0.0,0.0,0.0,0.0,4200.0,17937.5
128,2022-08-14 10,369464.3469238281,8200.0,29041.666666666664,20400.0,889949.9999999999,0.0,0.0,0.0,0.0,13600.0,876633.3333333333,6800.0,13600.0,79300.0,1050008.3333333333,0.0,0.0,0.0,0.0,4200.0,18112.5
129,2022-08-14 11,444369.8073730469,8200.0,29383.333333333336,20400.0,890800.0000000001,0.0,0.0,0.0,0.0,13600.0,877200.0000000001,6800.0,13883.333333333332,79300.0,1053312.5,0.0,0.0,0.0,0.0,4200.0,18287.5
130,2022-08-14 12,403894.0061035156,8200.0,29725.0,20400.0,891650.0,0.0,0.0,0.0,0.0,13600.0,877766.6666666666,6800.0,14166.666666666668,79300.0,1056616.6666666665,0.0,0.0,0.0,0.0,4200.0,18462.5
131,2022-08-14 13,388076.3093261719,8200.0,30066.666666666664,20400.0,892499.9999999999,0.0,0.0,0.0,0.0,13600.0,878333.3333333333,6800.0,14450.0,79300.0,1059920.8333333333,0.0,0.0,0.0,0.0,4200.0,18637.5
132,2022-08-14 14,382971.64501953125,8200.0,30408.333333333336,20400.0,893350.0000000001,0.0,0.0,0.0,0.0,13600.0,878900.0000000001,6800.0,14733.333333333332,79300.0,1063225.0,0.0,0.0,0.0,0.0,4200.0,18812.5
133,2022-08-14 15,429790.3366699219,8200.0,30750.0,20400.0,894200.0,0.0,0.0,0.0,0.0,13600.0,879466.6666666666,6800.0,15016.666666666668,79300.0,1066529.1666666665,0.0,0.0,0.0,0.0,4200.0,18987.5
134,2022-08-14 16,425869.876953125,8200.0,31091.666666666664,20400.0,895049.9999999999,0.0,0.0,0.0,0.0,13600.0,880033.3333333333,6800.0,15300.0,79300.0,1069833.3333333333,0.0,0.0,0.0,0.0,4200.0,19162.5
135,2022-08-14 17,387826.435546875,4100.0,7687.5,20400.0,895900.0000000001,0.0,0.0,0.0,0.0,13600.0,880600.0000000001,6800.0,15583.333333333332,79300.0,1073137.5,0.0,0.0,0.0,0.0,0.0,0.0
136,2022-08-14 18,427203.8405761719,4100.0,7858.333333333334,20400.0,896750.0,0.0,0.0,0.0,0.0,13600.0,881166.6666666666,6800.0,15866.666666666668,79300.0,1076441.6666666665,0.0,0.0,0.0,0.0,0.0,0.0
137,2022-08-14 19,422836.0783691406,4100.0,8029.166666666666,20400.0,897599.9999999999,0.0,0.0,0.0,0.0,13600.0,881733.3333333333,6800.0,16150.0,79300.0,1079745.8333333333,0.0,0.0,0.0,0.0,0.0,0.0
138,2022-08-14 20,425353.05419921875,4100.0,8200.0,20400.0,898450.0000000001,0.0,0.0,0.0,0.0,13600.0,882300.0000000001,6800.0,16433.333333333332,79300.0,1083050.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2022-08-14 21,395196.2175292969,4100.0,8370.833333333332,20400.0,899300.0,0.0,0.0,0.0,0.0,13600.0,882866.6666666666,6800.0,16716.666666666668,79300.0,1086354.1666666665,0.0,0.0,0.0,0.0,0.0,0.0
140,2022-08-14 22,403043.0974121094,4100.0,8541.666666666668,20400.0,900149.9999999999,0.0,0.0,0.0,0.0,13600.0,883433.3333333333,6800.0,17000.0,79300.0,1089658.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
141,2022-08-14 23,368552.2604980469,4100.0,8712.5,20400.0,901000.0000000001,0.0,0.0,0.0,0.0,13600.0,884000.0000000001,6800.0,17283.333333333332,79300.0,1092962.5,0.0,0.0,0.0,0.0,0.0,0.0
142,2022-08-15 00,375658.6652832031,4100.0,8883.333333333332,20400.0,901850.0,0.0,0.0,0.0,0.0,13600.0,884566.6666666666,6800.0,17566.666666666668,79300.0,1096266.6666666665,0.0,0.0,0.0,0.0,0.0,0.0
143,2022-08-15 01,377137.63037109375,4100.0,9054.166666666668,20400.0,902699.9999999999,0.0,0.0,0.0,0.0,13600.0,885133.3333333333,6800.0,17850.0,72500.0,1069254.1666666665,0.0,0.0,0.0,0.0,0.0,0.0
144,2022-08-15 02,347207.6218261719,4100.0,9225.0,20400.0,903550.0000000001,0.0,0.0,0.0,0.0,13600.0,885700.0000000001,6800.0,18133.333333333332,72500.0,1072275.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2022-08-15 03,403982.5959472656,4100.0,9395.833333333332,20400.0,904400.0,0.0,0.0,0.0,0.0,13600.0,886266.6666666666,6800.0,18416.666666666668,74300.0,1049870.8333333335,0.0,0.0,0.0,0.0,0.0,0.0
146,2022-08-15 04,398914.07861328125,4100.0,9566.666666666668,20400.0,905249.9999999999,0.0,0.0,2100.0,87.5,13600.0,886833.3333333333,6800.0,18700.0,74300.0,1052966.6666666665,0.0,0.0,0.0,0.0,0.0,0.0
147,2022-08-15 05,376468.6613769531,4100.0,9737.5,20400.0,906100.0000000001,0.0,0.0,2100.0,175.0,13600.0,887400.0000000001,6800.0,18983.333333333332,67500.0,1026312.5000000001,0.0,0.0,0.0,0.0,0.0,0.0
148,2022-08-15 06,369029.3605957031,4100.0,9908.333333333332,20400.0,906950.0,0.0,0.0,2100.0,262.5,13600.0,887966.6666666666,6800.0,19266.666666666668,67500.0,1029125.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2022-08-15 07,374694.1442871094,4100.0,10079.166666666668,20400.0,907799.9999999999,0.0,0.0,2100.0,350.0,13600.0,888533.3333333333,6800.0,19550.0,67500.0,1031937.4999999999,0.0,0.0,0.0,0.0,0.0,0.0
150,2022-08-15 08,393414.9479980469,4100.0,10250.0,20400.0,908650.0000000001,0.0,0.0,2100.0,437.5,13600.0,889100.0000000001,6800.0,19833.333333333332,67500.0,1034750.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
151,2022-08-15 09,457935.4990234375,4100.0,10420.833333333332,20400.0,909500.0,0.0,0.0,2100.0,525.0,13600.0,889666.6666666666,6800.0,20116.666666666668,76100.0,1037920.8333333334,0.0,0.0,0.0,0.0,0.0,0.0
152,2022-08-15 10,403329.9104003906,4100.0,10591.666666666668,20400.0,910349.9999999999,0.0,0.0,2100.0,612.5,13600.0,890233.3333333333,6800.0,20400.0,76100.0,1041091.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
153,2022-08-15 11,436603.1740722656,4100.0,10762.5,20400.0,911200.0000000001,0.0,0.0,2100.0,700.0,13600.0,890800.0000000001,6800.0,20683.333333333332,76100.0,1044262.5000000001,0.0,0.0,0.0,0.0,0.0,0.0
154,2022-08-15 12,411282.45947265625,4100.0,10933.333333333332,20400.0,912050.0,0.0,0.0,2100.0,787.5,13600.0,891366.6666666666,6800.0,20966.666666666668,76100.0,1047433.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
155,2022-08-15 13,437005.19091796875,4100.0,11104.166666666668,20400.0,912899.9999999999,0.0,0.0,2100.0,875.0,13600.0,891933.3333333333,6800.0,21250.0,76100.0,1050604.1666666665,0.0,0.0,0.0,0.0,0.0,0.0
156,2022-08-15 14,462830.8107910156,4100.0,11275.0,20400.0,913750.0000000001,0.0,0.0,2100.0,962.5,13600.0,892500.0000000001,6800.0,21533.333333333332,76100.0,1053775.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2022-08-15 15,431345.1735839844,4100.0,11445.833333333332,20400.0,914600.0,0.0,0.0,2100.0,1050.0,13600.0,893066.6666666666,6800.0,21816.666666666668,76100.0,1056945.8333333335,0.0,0.0,0.0,0.0,0.0,0.0
158,2022-08-15 16,469428.7370605469,4100.0,11616.666666666668,20400.0,915449.9999999999,0.0,0.0,2100.0,1137.5,13600.0,893633.3333333333,6800.0,22100.0,76100.0,1060116.6666666665,0.0,0.0,0.0,0.0,0.0,0.0
159,2022-08-15 17,391657.1145019531,4100.0,11787.5,20400.0,916300.0000000001,0.0,0.0,2100.0,1225.0,13600.0,894200.0000000001,6800.0,22383.333333333332,69300.0,1028437.5000000001,0.0,0.0,0.0,0.0,0.0,0.0
160,2022-08-15 18,390496.74853515625,4100.0,11958.333333333332,20400.0,917150.0,0.0,0.0,2100.0,1312.5,13600.0,894766.6666666666,6800.0,22666.666666666668,69300.0,1031325.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2022-08-15 19,428351.896484375,4100.0,12129.166666666668,20400.0,917999.9999999999,0.0,0.0,2100.0,1400.0,13600.0,895333.3333333333,6800.0,22950.0,62500.0,1005312.5,0.0,0.0,0.0,0.0,0.0,0.0
162,2022-08-15 20,443647.2077636719,4100.0,12300.0,20400.0,918850.0000000001,0.0,0.0,2100.0,1487.5,13600.0,895900.0000000001,6800.0,23233.333333333332,62500.0,1007916.6666666667,0.0,0.0,0.0,0.0,0.0,0.0
163,2022-08-15 21,404977.3068847656,4100.0,12470.833333333332,20400.0,919700.0,0.0,0.0,2100.0,1575.0,13600.0,896466.6666666666,6800.0,23516.666666666668,62500.0,1010520.8333333334,0.0,0.0,0.0,0.0,0.0,0.0
164,2022-08-15 22,450968.52734375,4100.0,12641.666666666668,20400.0,920549.9999999999,0.0,0.0,2100.0,1662.5,13600.0,897033.3333333333,6800.0,23800.0,62500.0,1013125.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2022-08-15 23,395641.5324707031,4100.0,12812.5,20400.0,921400.0000000001,0.0,0.0,2100.0,1750.0,20400.0,897883.3333333335,6800.0,24083.333333333332,62500.0,1015729.1666666667,0.0,0.0,0.0,0.0,0.0,0.0
166,2022-08-16 00,419149.9948730469,4100.0,12983.333333333332,20400.0,922250.0,0.0,0.0,2100.0,1837.5,20400.0,898733.3333333333,6800.0,24366.666666666668,62500.0,1018333.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
167,2022-08-16 01,386783.25537109375,4100.0,13154.166666666668,20400.0,923099.9999999999,0.0,0.0,2100.0,1925.0,20400.0,899583.3333333333,6800.0,24650.0,62500.0,1020937.5,0.0,0.0,0.0,0.0,0.0,0.0
168,2022-08-16 02,391206.6318359375,4100.0,13325.0,20400.0,923950.0000000001,0.0,0.0,2100.0,2012.5,20400.0,900433.3333333335,6800.0,24933.333333333332,62500.0,1023541.6666666667,0.0,0.0,0.0,0.0,0.0,0.0
169,2022-08-16 03,368671.0378417969,0.0,0.0,13600.0,899016.6666666666,0.0,0.0,2100.0,2100.0,20400.0,901283.3333333333,6800.0,25216.666666666668,55700.0,997245.8333333334,0.0,0.0,0.0,0.0,0.0,0.0
170,2022-08-16 04,412148.86181640625,0.0,0.0,13600.0,899583.3333333333,0.0,0.0,2100.0,2187.5,20400.0,902133.3333333333,6800.0,25500.0,55700.0,999566.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
171,2022-08-16 05,402939.0163574219,0.0,0.0,13600.0,900150.0000000001,0.0,0.0,2100.0,2275.0,20400.0,902983.3333333335,6800.0,25783.333333333332,55700.0,1001887.5000000001,0.0,0.0,0.0,0.0,0.0,0.0
172,2022-08-16 06,414412.392578125,0.0,0.0,13600.0,900716.6666666666,0.0,0.0,2100.0,2362.5,20400.0,903833.3333333333,6800.0,26066.666666666668,55700.0,1004208.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
173,2022-08-16 07,378299.9821777344,0.0,0.0,13600.0,901283.3333333333,0.0,0.0,2100.0,2450.0,20400.0,904683.3333333333,6800.0,26350.0,55700.0,1006529.1666666666,0.0,0.0,0.0,0.0,0.0,0.0
174,2022-08-16 08,420673.44775390625,0.0,0.0,13600.0,901850.0000000001,0.0,0.0,2100.0,2537.5,20400.0,905533.3333333335,6800.0,26633.333333333332,55700.0,1008850.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
175,2022-08-16 09,379577.1418457031,0.0,0.0,13600.0,902416.6666666666,0.0,0.0,2100.0,2625.0,20400.0,906383.3333333333,6800.0,26916.666666666668,55700.0,1011170.8333333334,0.0,0.0,0.0,0.0,0.0,0.0
176,2022-08-16 10,366188.6242675781,0.0,0.0,13600.0,902983.3333333333,0.0,0.0,2100.0,2712.5,20400.0,907233.3333333333,6800.0,27200.0,55700.0,1013491.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
177,2022-08-16 11,396515.0891113281,0.0,0.0,13600.0,903550.0000000001,0.0,0.0,2100.0,2800.0,20400.0,908083.3333333335,6800.0,27483.333333333336,55700.0,1015812.5000000001,0.0,0.0,0.0,0.0,0.0,0.0
178,2022-08-16 12,382191.04443359375,0.0,0.0,13600.0,904116.6666666666,0.0,0.0,2100.0,2887.5,20400.0,908933.3333333333,6800.0,27766.666666666664,55700.0,1018133.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
179,2022-08-16 13,361539.20947265625,0.0,0.0,13600.0,904683.3333333333,0.0,0.0,2100.0,2975.0,20400.0,909783.3333333333,6800.0,28050.0,55700.0,1020454.1666666666,0.0,0.0,0.0,0.0,0.0,0.0
180,2022-08-16 14,319994.0124511719,0.0,0.0,13600.0,905250.0000000001,0.0,0.0,2100.0,3062.5,20400.0,910633.3333333335,6800.0,28333.333333333336,55700.0,1022775.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
181,2022-08-16 15,344521.02197265625,0.0,0.0,13600.0,905816.6666666666,0.0,0.0,2100.0,3150.0,20400.0,911483.3333333333,6800.0,28616.666666666664,55700.0,1025095.8333333334,0.0,0.0,0.0,0.0,0.0,0.0
182,2022-08-16 16,317353.0935058594,0.0,0.0,13600.0,906383.3333333333,0.0,0.0,2100.0,3237.5,20400.0,912333.3333333333,6800.0,28900.0,55700.0,1027416.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
183,2022-08-16 17,290512.89697265625,0.0,0.0,13600.0,906950.0000000001,0.0,0.0,2100.0,3325.0,20400.0,913183.3333333335,0.0,0.0,62500.0,1030020.8333333335,0.0,0.0,0.0,0.0,0.0,0.0
184,2022-08-16 18,339795.3349609375,0.0,0.0,13600.0,907516.6666666666,0.0,0.0,2100.0,3412.5,20400.0,914033.3333333333,0.0,0.0,62500.0,1032625.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2022-08-16 19,342671.0280761719,0.0,0.0,13600.0,908083.3333333333,0.0,0.0,2100.0,3500.0,20400.0,914883.3333333333,0.0,0.0,62500.0,1035229.1666666666,0.0,0.0,0.0,0.0,0.0,0.0
186,2022-08-16 20,293546.6965332031,0.0,0.0,13600.0,908650.0000000001,0.0,0.0,2100.0,3587.5,20400.0,915733.3333333335,0.0,0.0,62500.0,1037833.3333333335,0.0,0.0,0.0,0.0,0.0,0.0
187,2022-08-16 21,336933.5458984375,0.0,0.0,13600.0,909216.6666666666,0.0,0.0,2100.0,3675.0,20400.0,916583.3333333333,0.0,0.0,62500.0,1040437.5,0.0,0.0,0.0,0.0,0.0,0.0
188,2022-08-16 22,384569.7822265625,0.0,0.0,13600.0,909783.3333333333,0.0,0.0,2100.0,3762.5,20400.0,917433.3333333333,0.0,0.0,62500.0,1043041.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
189,2022-08-16 23,327265.27490234375,0.0,0.0,13600.0,910350.0000000001,0.0,0.0,2100.0,3850.0,20400.0,918283.3333333335,0.0,0.0,62500.0,1045645.8333333335,0.0,0.0,0.0,0.0,0.0,0.0
190,2022-08-17 00,358800.1748046875,0.0,0.0,13600.0,910916.6666666666,0.0,0.0,2100.0,3937.5,20400.0,919133.3333333333,0.0,0.0,62500.0,1048250.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2022-08-17 01,350443.22412109375,0.0,0.0,13600.0,911483.3333333333,0.0,0.0,2100.0,4025.0,20400.0,919983.3333333333,0.0,0.0,62500.0,1050854.1666666665,0.0,0.0,0.0,0.0,0.0,0.0
192,2022-08-17 02,310398.4372558594,0.0,0.0,13600.0,912050.0000000001,0.0,0.0,2100.0,4112.5,20400.0,920833.3333333335,0.0,0.0,62500.0,1053458.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
193,2022-08-17 03,298123.4138183594,0.0,0.0,6800.0,893350.0,0.0,0.0,2100.0,4200.0,20400.0,921683.3333333333,0.0,0.0,62500.0,1056062.5,0.0,0.0,0.0,0.0,0.0,0.0
194,2022-08-17 04,347592.1604003906,0.0,0.0,6800.0,893633.3333333333,0.0,0.0,2100.0,4287.5,20400.0,922533.3333333333,0.0,0.0,69300.0,1058949.9999999998,0.0,0.0,0.0,0.0,0.0,0.0
195,2022-08-17 05,302170.19873046875,0.0,0.0,6800.0,893916.6666666667,0.0,0.0,2100.0,4375.0,20400.0,923383.3333333335,0.0,0.0,69300.0,1061837.5,0.0,0.0,0.0,0.0,0.0,0.0
196,2022-08-17 06,365705.5695800781,0.0,0.0,6800.0,894200.0,0.0,0.0,2100.0,4462.5,20400.0,924233.3333333333,0.0,0.0,69300.0,1064725.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2022-08-17 07,343777.7648925781,0.0,0.0,6800.0,894483.3333333333,0.0,0.0,2100.0,4550.0,20400.0,925083.3333333333,0.0,0.0,69300.0,1067612.4999999998,0.0,0.0,0.0,0.0,0.0,0.0
198,2022-08-17 08,308399.87255859375,0.0,0.0,6800.0,894766.6666666667,0.0,0.0,2100.0,4637.5,20400.0,925933.3333333335,0.0,0.0,69300.0,1070500.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2022-08-17 09,329937.5769042969,0.0,0.0,6800.0,895050.0,0.0,0.0,2100.0,4725.0,20400.0,926783.3333333333,0.0,0.0,69300.0,1073387.5,0.0,0.0,0.0,0.0,0.0,0.0
200,2022-08-17 10,326331.3415527344,0.0,0.0,6800.0,895333.3333333333,0.0,0.0,2100.0,4812.5,20400.0,927633.3333333333,0.0,0.0,69300.0,1076274.9999999998,0.0,0.0,0.0,0.0,0.0,0.0
201,2022-08-17 11,333970.4592285156,0.0,0.0,6800.0,895616.6666666667,0.0,0.0,0.0,0.0,20400.0,928483.3333333335,0.0,0.0,69300.0,1079162.5,0.0,0.0,0.0,0.0,0.0,0.0
202,2022-08-17 12,327814.275390625,0.0,0.0,6800.0,895900.0,0.0,0.0,0.0,0.0,20400.0,929333.3333333333,0.0,0.0,69300.0,1082050.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2022-08-17 13,316553.4304199219,0.0,0.0,6800.0,896183.3333333333,0.0,0.0,0.0,0.0,20400.0,930183.3333333333,0.0,0.0,67500.0,1046520.8333333333,0.0,0.0,0.0,0.0,0.0,0.0
204,2022-08-17 14,338719.58154296875,0.0,0.0,6800.0,896466.6666666667,0.0,0.0,0.0,0.0,13600.0,904400.0000000001,0.0,0.0,67500.0,1049333.3333333335,0.0,0.0,0.0,0.0,0.0,0.0
205,2022-08-17 15,318176.5927734375,0.0,0.0,6800.0,896750.0,0.0,0.0,0.0,0.0,13600.0,904966.6666666666,0.0,0.0,67500.0,1052145.8333333333,0.0,0.0,0.0,0.0,0.0,0.0
206,2022-08-17 16,314935.0322265625,0.0,0.0,6800.0,897033.3333333333,0.0,0.0,0.0,0.0,13600.0,905533.3333333333,0.0,0.0,67500.0,1054958.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
207,2022-08-17 17,313095.7639160156,0.0,0.0,6800.0,897316.6666666667,0.0,0.0,0.0,0.0,13600.0,906100.0000000001,0.0,0.0,67500.0,1057770.8333333335,0.0,0.0,0.0,0.0,0.0,0.0
208,2022-08-17 18,335201.1379394531,0.0,0.0,6800.0,897600.0,0.0,0.0,0.0,0.0,13600.0,906666.6666666666,0.0,0.0,67500.0,1060583.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
